Year,ID,Location,Block,Border,Row,Tree,Family,Genotype,GLD,DBH,Height,Crown_height,Survival
Year_6,11203,LA_Tech,3,0,12,3,AGHS4,2,NA,13.208,10.668,5.181,NA
Year_6,11204,LA_Tech,3,0,12,4,AGHS4,2,NA,14.986,10.9728,4.907,NA
Year_6,11205,LA_Tech,3,1,12,5,AGHS4,2,NA,14.986,10.0584,3.718,NA
Year_6,11206,LA_Tech,3,1,12,6,AGH2,3,NA,9.398,7.3152,2.591,NA
Year_6,11207,LA_Tech,3,0,12,7,AGH2,3,NA,8.636,7.9248,3.505,NA
Year_6,11208,LA_Tech,3,0,12,8,AGH2,3,NA,10.16,8.2296,1.585,NA
Year_6,11209,LA_Tech,3,0,12,9,AGH2,3,NA,10.16,7.0104,2.804,NA
Year_6,11210,LA_Tech,3,1,12,10,AGH2,3,NA,9.398,7.9248,3.642,NA
Year_6,11211,LA_Tech,3,1,12,11,AGHS2,5,NA,12.954,11.2776,4.389,NA
Year_6,11212,LA_Tech,3,0,12,12,AGHS2,5,NA,12.192,10.9728,5.943,NA
Year_6,11213,LA_Tech,3,0,12,13,AGHS2,5,NA,11.43,11.2776,6.858,NA
Year_6,11214,LA_Tech,3,0,12,14,AGHS2,5,NA,10.922,9.7536,5.745,NA
Year_6,11215,LA_Tech,3,1,12,15,AGHS2,5,NA,10.668,10.9728,7.162,NA
Year_6,11216,LA_Tech,3,1,12,16,AGHS1,6,NA,10.922,10.668,6.324,NA
Year_6,11217,LA_Tech,3,0,12,17,AGHS1,6,NA,11.43,10.0584,5.791,NA
Year_6,11218,LA_Tech,3,0,12,18,AGHS1,6,NA,11.176,10.3632,6.096,NA
Year_6,11219,LA_Tech,3,0,12,19,AGHS1,6,NA,11.938,10.668,6.096,NA
Year_6,11220,LA_Tech,3,1,12,20,AGHS1,6,NA,12.192,10.9728,5.791,NA
Year_6,11221,LA_Tech,3,1,12,21,AGHS3,1,NA,11.684,10.668,6.096,NA
Year_6,11222,LA_Tech,3,0,12,22,AGHS3,1,NA,10.668,10.0584,6.858,NA
Year_6,11223,LA_Tech,3,0,12,23,AGHS3,1,NA,12.954,10.3632,5.76,NA
Year_6,11224,LA_Tech,3,0,12,24,AGHS3,1,NA,12.446,10.3632,5.867,NA
Year_6,11225,LA_Tech,3,1,12,25,AGHS3,1,NA,12.954,9.4488,3.962,NA
Year_6,11226,LA_Tech,3,1,12,26,AGH25,4,NA,9.906,8.2296,2.697,NA
Year_6,11227,LA_Tech,3,0,12,27,AGH25,4,NA,10.668,9.144,2.667,NA
Year_6,11228,LA_Tech,3,0,12,28,AGH25,4,NA,8.89,7.3152,2.743,NA
Year_6,11229,LA_Tech,3,0,12,29,AGH25,4,NA,10.414,9.4488,2.895,NA
Year_6,11230,LA_Tech,3,1,12,30,AGH25,4,NA,11.176,7.0104,0.381,NA
Year_6,11301,LA_Tech,3,1,13,1,AGHS4,2,NA,13.97,9.144,0.457,NA
Year_6,11302,LA_Tech,3,0,13,2,AGHS4,2,NA,12.192,10.0584,4.206,NA
Year_6,11303,LA_Tech,3,0,13,3,AGHS4,2,NA,11.684,9.7536,5.943,NA
Year_6,11304,LA_Tech,3,0,13,4,AGHS4,2,NA,13.97,10.0584,5.943,NA
Year_6,11305,LA_Tech,3,1,13,5,AGHS4,2,NA,14.478,10.3632,3.962,NA
Year_6,11306,LA_Tech,3,1,13,6,AGH2,3,NA,10.922,9.144,3.414,NA
Year_6,11307,LA_Tech,3,0,13,7,AGH2,3,NA,12.192,9.4488,3.505,NA
Year_6,11308,LA_Tech,3,0,13,8,AGH2,3,NA,11.938,8.5344,3.399,NA
Year_6,11309,LA_Tech,3,0,13,9,AGH2,3,NA,10.922,9.144,3.292,NA
Year_6,11310,LA_Tech,3,1,13,10,AGH2,3,NA,13.462,7.0104,2.819,NA
Year_6,11311,LA_Tech,3,1,13,11,AGHS2,5,NA,12.954,10.3632,5.486,NA
Year_6,11312,LA_Tech,3,0,13,12,AGHS2,5,NA,12.446,11.5824,7.239,NA
Year_6,11313,LA_Tech,3,0,13,13,AGHS2,5,NA,10.922,10.9728,7.162,NA
Year_6,11314,LA_Tech,3,0,13,14,AGHS2,5,NA,11.176,7.0104,6.4,NA
Year_6,11315,LA_Tech,3,1,13,15,AGHS2,5,NA,11.176,11.2776,6.248,NA
Year_6,11316,LA_Tech,3,1,13,16,AGHS1,6,NA,9.906,8.5344,5.09,NA
Year_6,11317,LA_Tech,3,0,13,17,AGHS1,6,NA,10.414,11.2776,6.4,NA
Year_6,11318,LA_Tech,3,0,13,18,AGHS1,6,NA,11.938,10.0584,7.01,NA
Year_6,11319,LA_Tech,3,0,13,19,AGHS1,6,NA,12.192,10.3632,6.096,NA
Year_6,11320,LA_Tech,3,1,13,20,AGHS1,6,NA,10.16,10.9728,5.532,NA
Year_6,11321,LA_Tech,3,1,13,21,AGHS3,1,NA,12.7,10.0584,6.705,NA
Year_6,11322,LA_Tech,3,0,13,22,AGHS3,1,NA,11.176,10.3632,5.532,NA
Year_6,11323,LA_Tech,3,0,13,23,AGHS3,1,NA,12.7,10.668,5.319,NA
Year_6,11324,LA_Tech,3,0,13,24,AGHS3,1,NA,11.938,10.0584,5.181,NA
Year_6,11325,LA_Tech,3,1,13,25,AGHS3,1,NA,10.922,9.7536,4.577,NA
Year_6,11326,LA_Tech,3,1,13,26,AGH25,4,NA,13.716,8.5344,4.267,NA
Year_6,11327,LA_Tech,3,0,13,27,AGH25,4,NA,10.414,7.0104,3.261,NA
Year_6,11328,LA_Tech,3,0,13,28,AGH25,4,NA,11.938,8.5344,3.441,NA
Year_6,11329,LA_Tech,3,0,13,29,AGH25,4,NA,8.89,8.5344,2.738,NA
Year_6,11330,LA_Tech,3,1,13,30,AGH25,4,NA,11.938,8.5344,0.305,NA
Year_6,11401,LA_Tech,3,1,14,1,AGHS4,2,NA,14.732,8.8392,0.305,NA
Year_6,11402,LA_Tech,3,0,14,2,AGHS4,2,NA,12.7,10.0584,5.334,NA
Year_6,11403,LA_Tech,3,0,14,3,AGHS4,2,NA,11.938,10.668,5.943,NA
Year_6,11404,LA_Tech,3,0,14,4,AGHS4,2,NA,12.954,10.3632,5.669,NA
Year_6,11405,LA_Tech,3,1,14,5,AGHS4,2,NA,13.208,10.3632,3.657,NA
Year_6,11406,LA_Tech,3,1,14,6,AGH2,3,NA,8.89,7.62,3.536,NA
Year_6,11407,LA_Tech,3,0,14,7,AGH2,3,NA,11.43,7.62,3.551,NA
Year_6,11408,LA_Tech,3,0,14,8,AGH2,3,NA,8.636,7.62,2.636,NA
Year_6,11409,LA_Tech,3,0,14,9,AGH2,3,NA,12.954,8.5344,3.353,NA
Year_6,11410,LA_Tech,3,1,14,10,AGH2,3,NA,9.652,7.9248,2.697,NA
Year_6,11411,LA_Tech,3,1,14,11,AGHS2,5,NA,12.954,11.2776,5.608,NA
Year_6,11412,LA_Tech,3,0,14,12,AGHS2,5,NA,11.684,10.668,7.315,NA
Year_6,11413,LA_Tech,3,0,14,13,AGHS2,5,NA,11.176,10.668,6.644,NA
Year_6,11414,LA_Tech,3,0,14,14,AGHS2,5,NA,12.7,10.9728,6.705,NA
Year_6,11415,LA_Tech,3,1,14,15,AGHS2,5,NA,10.668,10.668,6.4,NA
Year_6,11416,LA_Tech,3,1,14,16,AGHS1,6,NA,12.192,11.2776,5.913,NA
Year_6,11417,LA_Tech,3,0,14,17,AGHS1,6,NA,11.176,10.3632,7.162,NA
Year_6,11418,LA_Tech,3,0,14,18,AGHS1,6,NA,11.938,11.2776,5.837,NA
Year_6,11419,LA_Tech,3,0,14,19,AGHS1,6,NA,9.906,10.9728,2.636,NA
Year_6,11420,LA_Tech,3,1,14,20,AGHS1,6,NA,12.954,10.9728,6.4,NA
Year_6,11421,LA_Tech,3,1,14,21,AGHS3,1,NA,11.684,10.3632,6.248,NA
Year_6,11422,LA_Tech,3,0,14,22,AGHS3,1,NA,13.97,10.668,3.444,NA
Year_6,11423,LA_Tech,3,0,14,23,AGHS3,1,NA,NA,NA,NA,NA
Year_6,11424,LA_Tech,3,0,14,24,AGHS3,1,NA,9.652,8.8392,4.724,NA
Year_6,11425,LA_Tech,3,1,14,25,AGHS3,1,NA,14.224,10.0584,3.2,NA
Year_6,11426,LA_Tech,3,1,14,26,AGH25,4,NA,9.652,7.62,2.591,NA
Year_6,11427,LA_Tech,3,0,14,27,AGH25,4,NA,11.176,7.9248,3.398,NA
Year_6,11428,LA_Tech,3,0,14,28,AGH25,4,NA,10.668,7.3152,1.981,NA
Year_6,11429,LA_Tech,3,0,14,29,AGH25,4,NA,12.954,8.2296,3.109,NA
Year_6,11430,LA_Tech,3,1,14,30,AGH25,4,NA,10.668,8.5344,0.33,NA
Year_6,11501,LA_Tech,3,1,15,1,AGHS4,2,NA,16.256,10.0584,5.334,NA
Year_6,11502,LA_Tech,3,1,15,2,AGHS4,2,NA,13.462,10.3632,1.722,NA
Year_6,11503,LA_Tech,3,1,15,3,AGHS4,2,NA,9.652,9.7536,0.33,NA
Year_6,11504,LA_Tech,3,1,15,4,AGHS4,2,NA,12.7,9.7536,0.406,NA
Year_6,11505,LA_Tech,3,1,15,5,AGHS4,2,NA,14.478,9.144,0.356,NA
Year_6,11506,LA_Tech,3,1,15,6,AGH2,3,NA,8.89,7.9248,2.454,NA
Year_6,11507,LA_Tech,3,1,15,7,AGH2,3,NA,10.668,8.8392,1.25,NA
Year_6,11508,LA_Tech,3,1,15,8,AGH2,3,NA,10.16,7.0104,3.307,NA
Year_6,11509,LA_Tech,3,1,15,9,AGH2,3,NA,7.874,5.1816,2.194,NA
Year_6,11510,LA_Tech,3,1,15,10,AGH2,3,NA,10.16,10.668,2.743,NA
Year_6,11511,LA_Tech,3,1,15,11,AGHS2,5,NA,11.43,10.3632,5.608,NA
Year_6,11512,LA_Tech,3,1,15,12,AGHS2,5,NA,12.446,10.668,6.096,NA
Year_6,11513,LA_Tech,3,1,15,13,AGHS2,5,NA,11.938,11.8872,7.62,NA
Year_6,11514,LA_Tech,3,1,15,14,AGHS2,5,NA,11.684,10.0584,6.781,NA
Year_6,11515,LA_Tech,3,1,15,15,AGHS2,5,NA,11.43,11.2776,6.126,NA
Year_6,11516,LA_Tech,3,1,15,16,AGHS1,6,NA,10.414,10.0584,6.797,NA
Year_6,11517,LA_Tech,3,1,15,17,AGHS1,6,NA,11.938,10.3632,5.852,NA
Year_6,11518,LA_Tech,3,1,15,18,AGHS1,6,NA,11.684,10.0584,6.553,NA
Year_6,11519,LA_Tech,3,1,15,19,AGHS1,6,NA,13.208,11.5824,5.151,NA
Year_6,11520,LA_Tech,3,1,15,20,AGHS1,6,NA,11.938,11.5824,6.708,NA
Year_6,11521,LA_Tech,3,1,15,21,AGHS3,1,NA,11.684,10.0584,6.797,NA
Year_6,11522,LA_Tech,3,1,15,22,AGHS3,1,NA,11.938,10.0584,4.069,NA
Year_6,11523,LA_Tech,3,1,15,23,AGHS3,1,NA,12.446,10.3632,4.694,NA
Year_6,11524,LA_Tech,3,1,15,24,AGHS3,1,NA,12.7,10.0584,6.096,NA
Year_6,11525,LA_Tech,3,1,15,25,AGHS3,1,NA,13.97,10.0584,4.877,NA
Year_6,11526,LA_Tech,3,1,15,26,AGH25,4,NA,11.938,9.144,2.972,NA
Year_6,11527,LA_Tech,3,1,15,27,AGH25,4,NA,12.954,10.3632,2.027,NA
Year_6,11528,LA_Tech,3,1,15,28,AGH25,4,NA,NA,NA,NA,NA
Year_6,11529,LA_Tech,3,1,15,29,AGH25,4,NA,12.446,8.2296,0.965,NA
Year_6,11530,LA_Tech,3,1,15,30,AGH25,4,NA,11.176,8.8392,0.381,NA
Year_6,11601,LA_Tech,4,1,16,1,AGHS2,5,NA,13.462,8.5344,0.521,NA
Year_6,11602,LA_Tech,4,1,16,2,AGHS2,5,NA,12.192,10.0584,5.303,NA
Year_6,11603,LA_Tech,4,1,16,3,AGHS2,5,NA,12.446,9.7536,5.486,NA
Year_6,11604,LA_Tech,4,1,16,4,AGHS2,5,NA,12.446,10.9728,6.614,NA
Year_6,11605,LA_Tech,4,1,16,5,AGHS2,5,NA,12.7,10.3632,5.181,NA
Year_6,11606,LA_Tech,4,1,16,6,AGH25,4,NA,10.668,9.4488,3.962,NA
Year_6,11607,LA_Tech,4,1,16,7,AGH25,4,NA,10.414,9.144,3.474,NA
Year_6,11608,LA_Tech,4,1,16,8,AGH25,4,NA,11.176,8.8392,1.402,NA
Year_6,11609,LA_Tech,4,1,16,9,AGH25,4,NA,9.398,7.9248,2.377,NA
Year_6,11610,LA_Tech,4,1,16,10,AGH25,4,NA,9.398,7.9248,3.352,NA
Year_6,11611,LA_Tech,4,1,16,11,AGHS1,6,NA,12.954,10.9728,5.212,NA
Year_6,11612,LA_Tech,4,1,16,12,AGHS1,6,NA,12.192,11.2776,5.791,NA
Year_6,11613,LA_Tech,4,1,16,13,AGHS1,6,NA,12.446,10.668,6.858,NA
Year_6,11614,LA_Tech,4,1,16,14,AGHS1,6,NA,11.176,10.9728,6.4,NA
Year_6,11615,LA_Tech,4,1,16,15,AGHS1,6,NA,10.414,10.668,6.507,NA
Year_6,11616,LA_Tech,4,1,16,16,AGHS3,1,NA,13.208,10.668,5.943,NA
Year_6,11617,LA_Tech,4,1,16,17,AGHS3,1,NA,8.89,9.7536,5.486,NA
Year_6,11618,LA_Tech,4,1,16,18,AGHS3,1,NA,11.43,10.668,5.943,NA
Year_6,11619,LA_Tech,4,1,16,19,AGHS3,1,NA,11.938,10.0584,6.827,NA
Year_6,11620,LA_Tech,4,1,16,20,AGHS3,1,NA,12.446,9.7536,6.096,NA
Year_6,11621,LA_Tech,4,1,16,21,AGHS4,2,NA,12.7,10.0584,5.303,NA
Year_6,11622,LA_Tech,4,1,16,22,AGHS4,2,NA,11.938,10.0584,5.791,NA
Year_6,11623,LA_Tech,4,1,16,23,AGHS4,2,NA,12.954,10.3632,6.004,NA
Year_6,11624,LA_Tech,4,1,16,24,AGHS4,2,NA,12.7,10.0584,5.029,NA
Year_6,11625,LA_Tech,4,1,16,25,AGHS4,2,NA,13.462,10.3632,1.448,NA
Year_6,11626,LA_Tech,4,1,16,26,AGH2,3,NA,9.144,8.2296,4.389,NA
Year_6,11627,LA_Tech,4,1,16,27,AGH2,3,NA,9.906,7.62,2.956,NA
Year_6,11628,LA_Tech,4,1,16,28,AGH2,3,NA,12.954,7.62,1.245,NA
Year_6,11629,LA_Tech,4,1,16,29,AGH2,3,NA,10.16,7.3152,0.965,NA
Year_6,11630,LA_Tech,4,1,16,30,AGH2,3,NA,NA,NA,NA,NA
Year_6,11701,LA_Tech,4,1,17,1,AGHS2,5,NA,13.716,9.4488,0.356,NA
Year_6,11702,LA_Tech,4,0,17,2,AGHS2,5,NA,10.16,8.8392,6.218,NA
Year_6,11703,LA_Tech,4,0,17,3,AGHS2,5,NA,10.922,9.4488,6.446,NA
Year_6,11704,LA_Tech,4,0,17,4,AGHS2,5,NA,11.43,9.7536,5.486,NA
Year_6,11705,LA_Tech,4,1,17,5,AGHS2,5,NA,10.922,9.4488,4.084,NA
Year_6,11706,LA_Tech,4,1,17,6,AGH25,4,NA,7.366,5.4864,4.572,NA
Year_6,11707,LA_Tech,4,0,17,7,AGH25,4,NA,12.446,9.7536,3.38,NA
Year_6,11708,LA_Tech,4,0,17,8,AGH25,4,NA,10.922,9.7536,3.871,NA
Year_6,11709,LA_Tech,4,0,17,9,AGH25,4,NA,12.954,9.4488,4.998,NA
Year_6,11710,LA_Tech,4,1,17,10,AGH25,4,NA,13.97,10.3632,5.181,NA
Year_6,11711,LA_Tech,4,1,17,11,AGHS1,6,NA,14.224,9.4488,5.878,NA
Year_6,11712,LA_Tech,4,0,17,12,AGHS1,6,NA,NA,NA,6.063,NA
Year_6,11713,LA_Tech,4,0,17,13,AGHS1,6,NA,13.208,10.0584,7.62,NA
Year_6,11714,LA_Tech,4,0,17,14,AGHS1,6,NA,8.382,9.4488,7.647,NA
Year_6,11715,LA_Tech,4,1,17,15,AGHS1,6,NA,11.176,10.0584,6.446,NA
Year_6,11716,LA_Tech,4,1,17,16,AGHS3,1,NA,9.906,7.9248,3.688,NA
Year_6,11717,LA_Tech,4,0,17,17,AGHS3,1,NA,11.176,9.4488,3.2,NA
Year_6,11718,LA_Tech,4,0,17,18,AGHS3,1,NA,13.462,10.9728,NA,NA
Year_6,11719,LA_Tech,4,0,17,19,AGHS3,1,NA,11.43,10.3632,4.816,NA
Year_6,11720,LA_Tech,4,1,17,20,AGHS3,1,NA,14.986,10.668,6.172,NA
Year_6,11721,LA_Tech,4,1,17,21,AGHS4,2,NA,13.462,10.9728,6.248,NA
Year_6,11722,LA_Tech,4,0,17,22,AGHS4,2,NA,13.716,10.668,5.791,NA
Year_6,11723,LA_Tech,4,0,17,23,AGHS4,2,NA,13.97,10.0584,4.968,NA
Year_6,11724,LA_Tech,4,0,17,24,AGHS4,2,NA,9.906,9.4488,4.877,NA
Year_6,11725,LA_Tech,4,1,17,25,AGHS4,2,NA,15.748,10.0584,3.871,NA
Year_6,11726,LA_Tech,4,1,17,26,AGH2,3,NA,9.906,8.8392,3.2,NA
Year_6,11727,LA_Tech,4,0,17,27,AGH2,3,NA,9.652,7.0104,1.554,NA
Year_6,11728,LA_Tech,4,0,17,28,AGH2,3,NA,9.398,7.0104,1.981,NA
Year_6,11729,LA_Tech,4,0,17,29,AGH2,3,NA,10.16,6.096,1.494,NA
Year_6,11730,LA_Tech,4,1,17,30,AGH2,3,NA,NA,NA,0.559,NA
Year_6,11801,LA_Tech,4,1,18,1,AGHS2,5,NA,11.43,8.8392,0.406,NA
Year_6,11802,LA_Tech,4,0,18,2,AGHS2,5,NA,10.922,9.7536,5.639,NA
Year_6,11803,LA_Tech,4,0,18,3,AGHS2,5,NA,11.176,9.7536,6.727,NA
Year_6,11804,LA_Tech,4,0,18,4,AGHS2,5,NA,10.16,9.4488,5.151,NA
Year_6,11805,LA_Tech,4,1,18,5,AGHS2,5,NA,11.176,6.4008,4.297,NA
Year_6,11806,LA_Tech,4,1,18,6,AGH25,4,NA,11.43,7.9248,4.115,NA
Year_6,11807,LA_Tech,4,0,18,7,AGH25,4,NA,7.366,6.4008,3.353,NA
Year_6,11808,LA_Tech,4,0,18,8,AGH25,4,NA,11.43,8.2296,4.602,NA
Year_6,11809,LA_Tech,4,0,18,9,AGH25,4,NA,14.224,9.144,3.962,NA
Year_6,11810,LA_Tech,4,1,18,10,AGH25,4,NA,NA,NA,1.417,NA
Year_6,11811,LA_Tech,4,1,18,11,AGHS1,6,NA,13.462,9.7536,5.891,NA
Year_6,11812,LA_Tech,4,0,18,12,AGHS1,6,NA,12.192,10.3632,NA,NA
Year_6,11813,LA_Tech,4,0,18,13,AGHS1,6,NA,9.652,10.0584,6.309,NA
Year_6,11814,LA_Tech,4,0,18,14,AGHS1,6,NA,11.176,10.0584,6.4157,NA
Year_6,11815,LA_Tech,4,1,18,15,AGHS1,6,NA,10.922,10.3632,6.7967,NA
Year_6,11816,LA_Tech,4,1,18,16,AGHS3,1,NA,10.668,9.7536,6.0957,NA
Year_6,11817,LA_Tech,4,0,18,17,AGHS3,1,NA,8.382,9.144,5.8366,NA
Year_6,11818,LA_Tech,4,0,18,18,AGHS3,1,NA,10.414,9.4488,4.4193,NA
Year_6,11819,LA_Tech,4,0,18,19,AGHS3,1,NA,11.938,9.4488,6.0195,NA
Year_6,11820,LA_Tech,4,1,18,20,AGHS3,1,NA,10.668,9.144,5.4099,NA
Year_6,11821,LA_Tech,4,1,18,21,AGHS4,2,NA,14.732,10.3632,4.8857,NA
Year_6,11822,LA_Tech,4,0,18,22,AGHS4,2,NA,13.97,10.0584,4.5717,NA
Year_6,11823,LA_Tech,4,0,18,23,AGHS4,2,NA,11.43,10.3632,5.7909,NA
Year_6,11824,LA_Tech,4,0,18,24,AGHS4,2,NA,12.954,10.0584,5.486,NA
Year_6,11825,LA_Tech,4,1,18,25,AGHS4,2,NA,14.478,10.0584,1.6458,NA
Year_6,11826,LA_Tech,4,1,18,26,AGH2,3,NA,8.382,7.0104,3.0783,NA
Year_6,11827,LA_Tech,4,0,18,27,AGH2,3,NA,11.684,7.3152,2.1639,NA
Year_6,11828,LA_Tech,4,0,18,28,AGH2,3,NA,9.906,7.3152,1.3715,NA
Year_6,11829,LA_Tech,4,0,18,29,AGH2,3,NA,9.398,7.0104,0.3048,NA
Year_6,11830,LA_Tech,4,1,18,30,AGH2,3,NA,10.414,8.2296,NA,NA
Year_6,11901,LA_Tech,4,1,19,1,AGHS2,5,NA,10.922,8.2296,0.3683,NA
Year_6,11902,LA_Tech,4,0,19,2,AGHS2,5,NA,11.176,9.7536,4.7241,NA
Year_6,11903,LA_Tech,4,0,19,3,AGHS2,5,NA,10.922,9.144,4.5961,NA
Year_6,11904,LA_Tech,4,0,19,4,AGHS2,5,NA,10.668,8.8392,4.907,NA
Year_6,11905,LA_Tech,4,1,19,5,AGHS2,5,NA,10.922,9.144,6.248,NA
Year_6,11906,LA_Tech,4,1,19,6,AGH25,4,NA,12.446,8.2296,5.4251,NA
Year_6,11907,LA_Tech,4,0,19,7,AGH25,4,NA,10.922,7.9248,3.7183,NA
Year_6,11908,LA_Tech,4,0,19,8,AGH25,4,NA,8.128,7.9248,2.5601,NA
Year_6,11909,LA_Tech,4,0,19,9,AGH25,4,NA,11.176,7.9248,1.7372,NA
Year_6,11910,LA_Tech,4,1,19,10,AGH25,4,NA,11.684,6.096,NA,NA
Year_6,11911,LA_Tech,4,1,19,11,AGHS1,6,NA,11.938,9.4488,1.6458,NA
Year_6,11912,LA_Tech,4,0,19,12,AGHS1,6,NA,9.652,10.0584,4.2365,NA
Year_6,11913,LA_Tech,4,0,19,13,AGHS1,6,NA,11.684,9.7536,5.547,NA
Year_6,11914,LA_Tech,4,0,19,14,AGHS1,6,NA,11.43,9.7536,5.6385,NA
Year_6,11915,LA_Tech,4,1,19,15,AGHS1,6,NA,11.938,10.0584,5.9433,NA
Year_6,11916,LA_Tech,4,1,19,16,AGHS3,1,NA,12.7,9.7536,5.9433,NA
Year_6,11917,LA_Tech,4,0,19,17,AGHS3,1,NA,11.43,9.144,5.7909,NA
Year_6,11918,LA_Tech,4,0,19,18,AGHS3,1,NA,12.192,9.144,8.6863,NA
Year_6,11919,LA_Tech,4,0,19,19,AGHS3,1,NA,10.922,8.8392,6.0957,NA
Year_6,11920,LA_Tech,4,1,19,20,AGHS3,1,NA,NA,NA,6.4004,NA
Year_6,11921,LA_Tech,4,1,19,21,AGHS4,2,NA,14.732,9.144,6.0957,NA
Year_6,11922,LA_Tech,4,0,19,22,AGHS4,2,NA,12.192,9.144,5.6385,NA
Year_6,11923,LA_Tech,4,0,19,23,AGHS4,2,NA,12.446,9.4488,6.1871,NA
Year_6,11924,LA_Tech,4,0,19,24,AGHS4,2,NA,13.716,9.7536,6.0957,NA
Year_6,11925,LA_Tech,4,1,19,25,AGHS4,2,NA,14.986,9.7536,5.7909,NA
Year_6,11926,LA_Tech,4,1,19,26,AGH2,3,NA,13.462,7.3152,3.6574,NA
Year_6,11927,LA_Tech,4,0,19,27,AGH2,3,NA,NA,NA,2.1639,NA
Year_6,11928,LA_Tech,4,0,19,28,AGH2,3,NA,10.16,7.0104,2.8954,NA
Year_6,11929,LA_Tech,4,0,19,29,AGH2,3,NA,8.636,6.7056,2.1944,NA
Year_6,11930,LA_Tech,4,1,19,30,AGH2,3,NA,9.652,6.7056,0.4572,NA
Year_6,12001,LA_Tech,4,1,20,1,AGHS2,5,NA,9.906,7.0104,0.5588,NA
Year_6,12002,LA_Tech,4,1,20,2,AGHS2,5,NA,10.414,9.144,5.3032,NA
Year_6,12003,LA_Tech,4,1,20,3,AGHS2,5,NA,9.144,9.144,4.8765,NA
Year_6,12004,LA_Tech,4,1,20,4,AGHS2,5,NA,11.43,8.8392,4.2669,NA
Year_6,12005,LA_Tech,4,1,20,5,AGHS2,5,NA,NA,NA,4.2669,NA
Year_6,12006,LA_Tech,4,1,20,6,AGH25,4,NA,10.922,7.9248,3.505,NA
Year_6,12007,LA_Tech,4,1,20,7,AGH25,4,NA,10.668,8.8392,1.143,NA
Year_6,12008,LA_Tech,4,1,20,8,AGH25,4,NA,11.43,8.8392,2.2554,NA
Year_6,12009,LA_Tech,4,1,20,9,AGH25,4,NA,11.176,9.144,2.0877,NA
Year_6,12010,LA_Tech,4,1,20,10,AGH25,4,NA,9.906,7.9248,3.3526,NA
Year_6,12011,LA_Tech,4,1,20,11,AGHS1,6,NA,10.16,7.0104,4.0841,NA
Year_6,12012,LA_Tech,4,1,20,12,AGHS1,6,NA,8.636,7.3152,5.4861,NA
Year_6,12013,LA_Tech,4,1,20,13,AGHS1,6,NA,11.176,9.4488,6.0957,NA
Year_6,12014,LA_Tech,4,1,20,14,AGHS1,6,NA,12.7,10.0584,5.8518,NA
Year_6,12015,LA_Tech,4,1,20,15,AGHS1,6,NA,12.7,10.0584,6.0347,NA
Year_6,12016,LA_Tech,4,1,20,16,AGHS3,1,NA,12.7,9.144,6.0347,NA
Year_6,12017,LA_Tech,4,1,20,17,AGHS3,1,NA,12.446,8.8392,4.907,NA
Year_6,12018,LA_Tech,4,1,20,18,AGHS3,1,NA,6.604,6.096,4.4193,NA
Year_6,12019,LA_Tech,4,1,20,19,AGHS3,1,NA,9.144,8.5344,4.6327,NA
Year_6,12020,LA_Tech,4,1,20,20,AGHS3,1,NA,9.398,8.5344,NA,NA
Year_6,12021,LA_Tech,4,1,20,21,AGHS4,2,NA,8.89,7.0104,2.2858,NA
Year_6,12022,LA_Tech,4,1,20,22,AGHS4,2,NA,10.922,7.62,4.9222,NA
Year_6,12023,LA_Tech,4,1,20,23,AGHS4,2,NA,9.398,7.0104,3.9683,NA
Year_6,12024,LA_Tech,4,1,20,24,AGHS4,2,NA,8.89,6.4008,3.6574,NA
Year_6,12025,LA_Tech,4,1,20,25,AGHS4,2,NA,7.62,6.4008,3.0173,NA
Year_6,12026,LA_Tech,4,1,20,26,AGH2,3,NA,11.938,7.3152,3.0478,NA
Year_6,12027,LA_Tech,4,1,20,27,AGH2,3,NA,11.43,7.62,NA,NA
Year_6,12028,LA_Tech,4,1,20,28,AGH2,3,NA,10.414,7.9248,2.4382,NA
Year_6,12029,LA_Tech,4,1,20,29,AGH2,3,NA,9.652,7.0104,0.6604,NA
Year_6,12030,LA_Tech,4,1,20,30,AGH2,3,NA,8.636,6.7056,0.3048,NA
Year_6,20101,Hill_Farm,1,1,1,1,AGHS3,1,NA,9.652,5.4864,0.4572,NA
Year_6,20102,Hill_Farm,1,1,1,2,AGHS3,1,NA,12.954,5.4864,0.508,NA
Year_6,20103,Hill_Farm,1,1,1,3,AGHS3,1,NA,10.16,5.9436,0.4064,NA
Year_6,20104,Hill_Farm,1,1,1,4,AGHS3,1,NA,NA,NA,NA,NA
Year_6,20105,Hill_Farm,1,1,1,5,AGHS3,1,NA,9.144,4.8768,0.6096,NA
Year_6,20106,Hill_Farm,1,1,1,6,AGH25,4,NA,NA,NA,NA,NA
Year_6,20107,Hill_Farm,1,1,1,7,AGH25,4,NA,NA,NA,NA,NA
Year_6,20108,Hill_Farm,1,1,1,8,AGH25,4,NA,NA,NA,NA,NA
Year_6,20109,Hill_Farm,1,1,1,9,AGH25,4,NA,NA,NA,NA,NA
Year_6,20110,Hill_Farm,1,1,1,10,AGH25,4,NA,NA,NA,NA,NA
Year_6,20111,Hill_Farm,1,1,1,11,AGH2,3,NA,5.842,3.2004,0.254,NA
Year_6,20112,Hill_Farm,1,1,1,12,AGH2,3,NA,NA,NA,NA,NA
Year_6,20113,Hill_Farm,1,1,1,13,AGH2,3,NA,10.414,4.572,0.2794,NA
